shoulder_angle,head_offset_x,head_offset_y,left_wrist_dist,right_wrist_dist,wrist_velocity_avg,zone_motion_score,label
3.7236,0.2386,0.1043,0.2251,0.1173,3.8535,0.1407,1
0.6437,0.0755,0.1433,0.1832,0.1931,5.0469,0.0674,0
29.1168,0.3137,0.1263,0.4803,0.4114,15.9493,0.2018,1
6.2126,0.063,0.0852,0.2239,0.1181,2.0388,0.0593,0
8.3485,0.0083,0.1389,0.3269,0.1773,0.0883,0.0593,0
13.5552,0.0728,0.0968,0.4958,0.5104,12.0,0.3823,1
1.5757,0.0816,0.0669,0.2154,0.1181,0.0,0.0963,0
3.9414,0.115,0.1201,0.2811,0.0584,0.0,0.1149,0
25.7289,0.2096,0.1554,0.109,0.2496,5.4657,0.2,1
47.6668,0.3613,0.0871,0.5362,0.5566,13.1041,0.3771,1
0.0134,0.0116,0.1462,0.3253,0.1607,4.1281,0.0852,0
28.0,0.2205,0.0825,0.5342,0.6117,15.8982,0.2426,1
0.8304,0.0097,0.1531,0.1972,0.1865,4.8995,0.1059,0
0.0,0.0,0.0684,0.188,0.3092,3.6425,0.0689,0
5.1006,0.0281,0.1668,0.2174,0.2096,4.5633,0.0053,0
28.0,0.281,0.1828,0.4982,0.38,14.1653,0.2,1
29.3686,0.3066,0.1101,0.6416,0.6445,20.9835,0.4896,1
0.4344,0.0749,0.1278,0.3024,0.2349,4.0289,0.1074,0
28.0,0.2376,0.0786,0.5582,0.4469,18.1661,0.2439,1
1.6771,0.0,0.0723,0.1228,0.05,3.2874,0.0317,0
2.5496,0.0483,0.0355,0.1736,0.1298,0.8281,0.0919,0
33.9399,0.3136,0.0589,0.4794,0.7255,12.7825,0.2,1
13.6371,0.3073,0.1402,0.1166,0.2241,3.9315,0.2786,1
8.8457,0.0559,0.118,0.05,0.2648,2.5549,0.0119,0
6.299,0.0369,0.0555,0.2585,0.2074,0.0,0.0249,0
4.0701,0.2594,0.114,0.1128,0.0608,0.0146,0.1782,1
7.6367,0.0873,0.0537,0.1714,0.1163,0.0927,0.0287,0
9.4718,0.0607,0.1213,0.1283,0.1233,4.0699,0.0832,0
7.0591,0.0199,0.0915,0.1345,0.2289,1.4055,0.0657,0
7.0759,0.0576,0.1349,0.0507,0.2164,3.2692,0.0408,0
6.9148,0.0,0.1704,0.2799,0.1752,7.0981,0.0588,0
7.4513,0.0459,0.1147,0.5377,0.4654,12.4125,0.3468,1
0.0767,0.0869,0.041,0.2097,0.1674,4.6913,0.0961,0
28.0,0.3191,0.0991,0.6049,0.38,17.3053,0.3606,1
10.6994,0.0842,0.0969,0.1869,0.1102,0.0,0.0836,0
7.2592,0.0825,0.1234,0.1656,0.1198,1.4323,0.0925,0
9.9055,0.3746,0.0538,0.1606,0.138,1.8841,0.1688,1
5.1184,0.0698,0.1116,0.38,0.8686,12.0,0.219,1
0.0237,0.0334,0.0954,0.1677,0.1537,4.8353,0.0548,0
6.8347,0.0809,0.0452,0.5662,0.4347,17.0341,0.2,1
5.4484,0.0929,0.0841,0.2861,0.1054,2.8108,0.0135,0
0.0,0.0,0.0441,0.1145,0.2566,1.8381,0.056,0
2.4417,0.0701,0.0409,0.1752,0.1481,0.0,0.1056,0
9.3951,0.0714,0.1262,0.1269,0.1537,1.3971,0.0,0
7.7181,0.0524,0.1493,0.503,0.38,18.5743,0.3432,1
2.9813,0.0832,0.1174,0.1854,0.1902,2.0565,0.0583,0
5.7378,0.0911,0.1416,0.38,0.38,12.0,0.2,1
6.8005,0.0557,0.1819,0.1224,0.1927,4.9579,0.1042,0
28.4198,0.3901,0.0738,0.5724,0.6931,12.3244,0.4828,1
11.5734,0.0367,0.1055,0.5207,0.5555,14.9842,0.3595,1
32.2678,0.2458,0.0821,0.5097,0.4087,20.6619,0.3269,1
4.5456,0.0501,0.1208,0.095,0.1015,2.0564,0.087,0
32.7272,0.1438,0.1228,0.1944,0.1335,5.001,0.2,1
22.7801,0.1917,0.1532,0.192,0.2344,4.5924,0.3348,1
0.0,0.0006,0.1085,0.1203,0.1439,6.214,0.0,0
7.9122,0.2764,0.1728,0.1151,0.17,3.2375,0.1647,1
13.3362,0.3002,0.0929,0.2695,0.1799,7.6428,0.1676,1
26.6876,0.1995,0.0282,0.2293,0.1944,7.7578,0.228,1
35.3818,0.3209,0.074,0.5588,0.4803,15.4939,0.2097,1
9.0872,0.0237,0.1139,0.2039,0.2078,1.9408,0.0722,0
7.4019,0.0796,0.1548,0.1818,0.1739,3.4131,0.0876,0
5.2752,0.0257,0.1238,0.2087,0.35,1.9093,0.0769,0
39.0504,0.22,0.1965,0.5838,0.38,19.2289,0.2,1
3.3568,0.0535,0.1433,0.226,0.2598,0.9992,0.0622,0
4.5767,0.1005,0.0816,0.2957,0.05,3.7676,0.0102,0
7.3868,0.0,0.0978,0.2724,0.3427,1.5526,0.0386,0
7.4012,0.0386,0.1554,0.1967,0.2851,3.3549,0.0255,0
13.4583,0.2848,0.0738,0.2086,0.0812,8.5457,0.1333,1
6.4142,0.0119,0.1145,0.1622,0.2544,1.1719,0.0363,0
14.505,0.2595,0.0975,0.1136,0.2064,5.4406,0.263,1
0.0,0.0468,0.096,0.1642,0.1788,1.8935,0.06,0
1.8171,0.0,0.0755,0.3008,0.1903,1.7384,0.0,0
9.6454,0.1426,0.1083,0.6264,0.6117,25.2692,0.2373,1
29.3523,0.4053,0.0972,0.5298,0.5244,22.0324,0.2,1
1.6108,0.0745,0.0975,0.1682,0.05,3.3677,0.1347,0
36.2154,0.3112,0.1117,0.5391,0.5538,12.0,0.3218,1
6.709,0.0734,0.1693,0.6016,0.5003,16.6508,0.2307,1
22.0,0.1,0.1608,0.0715,0.2495,5.8103,0.2,1
6.0554,0.1777,0.1101,0.1583,0.1078,0.3,0.0864,0
2.3512,0.08,0.1339,0.1528,0.2966,1.086,0.0918,0
24.0013,0.1297,0.0771,0.1965,0.2551,4.0138,0.3153,1
9.858,0.0452,0.1015,0.5744,0.5459,14.9993,0.2442,1
42.5539,0.22,0.0857,0.5624,0.4518,20.3954,0.3967,1
28.0,0.2661,0.1466,0.6166,0.38,17.843,0.3081,1
26.9974,0.1691,0.0891,0.1298,0.2942,1.8601,0.347,1
45.4991,0.22,0.1352,0.5447,0.5134,13.5828,0.4286,1
3.8006,0.0372,0.0543,0.151,0.2058,3.6563,0.0089,0
7.8551,0.0318,0.0108,0.1243,0.0804,3.4419,0.0911,0
7.5046,0.3322,0.1486,0.1793,0.1777,4.2411,0.0966,1
3.3282,0.062,0.1242,0.1306,0.0976,5.1153,0.0375,0
9.15,0.0272,0.0648,0.1694,0.1723,0.5584,0.0979,0
7.0673,0.0856,0.1057,0.0869,0.1357,1.5269,0.0602,0
22.0,0.2386,0.1745,0.1563,0.0821,0.6993,0.2096,1
4.9044,0.0165,0.079,0.134,0.301,3.695,0.0094,0
16.9624,0.0882,0.1544,0.5059,0.5045,16.1621,0.2961,1
7.2799,0.0839,0.1609,0.205,0.0887,3.8331,0.0713,0
11.5129,0.3614,0.0467,0.2798,0.1312,2.3321,0.1344,1
7.6597,0.3194,0.1289,0.2512,0.172,6.2908,0.0042,1
8.284,0.0921,0.0445,0.1654,0.1136,6.6346,0.0874,0
0.0,0.0778,0.0861,0.38,0.6019,24.9851,0.2088,1
3.1183,0.087,0.1208,0.38,0.38,18.4626,0.304,1
4.733,0.0861,0.1832,0.5466,0.38,13.1651,0.2,1
38.7926,0.433,0.1107,0.4668,0.7153,12.0,0.4061,1
28.0,0.22,0.1139,0.4095,0.4699,17.9445,0.2909,1
5.0358,0.0578,0.1288,0.1814,0.1043,4.1104,0.0913,0
10.3831,0.0,0.1681,0.1591,0.0744,3.0745,0.0292,0
22.0,0.3161,0.1548,0.1227,0.1571,3.9001,0.3137,1
5.8358,0.0419,0.1032,0.05,0.05,0.0,0.0,0
9.128,0.0465,0.1789,0.1055,0.1168,0.0,0.0568,0
12.0,0.0,0.0511,0.1052,0.072,4.944,0.0608,0
6.6864,0.3607,0.0713,0.05,0.218,5.5161,0.1472,1
3.5808,0.3357,0.1526,0.2915,0.05,8.6548,0.1309,1
8.2416,0.023,0.1472,0.1503,0.2659,2.9174,0.0393,0
14.6272,0.2875,0.0864,0.1424,0.2878,7.24,0.1715,1
14.0193,0.2903,0.1221,0.0829,0.1625,0.0713,0.1232,1
28.0,0.2479,0.1009,0.3805,0.6582,15.4617,0.2026,1
28.0,0.3218,0.1345,0.7066,0.6979,17.2078,0.2,1
11.3038,0.0652,0.1256,0.5172,0.6246,12.9006,0.2605,1
4.8048,0.0749,0.0645,0.2397,0.35,6.6543,0.0487,0
22.0,0.1755,0.1091,0.05,0.2454,6.6823,0.311,1
1.7176,0.0403,0.0729,0.171,0.2907,2.2508,0.0,0
0.0,0.0857,0.1058,0.162,0.1324,1.5525,0.0002,0
4.3507,0.0721,0.0753,0.5075,0.6847,18.3016,0.2,1
0.0,0.122,0.0921,0.1078,0.1562,0.1451,0.0024,0
4.2674,0.0136,0.1258,0.1114,0.3181,2.1674,0.073,0
9.2228,0.0583,0.1172,0.05,0.1771,4.6909,0.1145,0
5.6417,0.0416,0.0614,0.2103,0.1845,3.8177,0.0989,0
22.0,0.1205,0.1468,0.2107,0.1049,4.6311,0.275,1
44.085,0.3886,0.1562,0.6303,0.487,12.0,0.3767,1
28.0,0.3248,0.122,0.5553,0.4443,13.5688,0.4231,1
6.1961,0.0176,0.0674,0.126,0.1783,5.9267,0.0182,0
5.2037,0.0706,0.0851,0.1888,0.1591,4.1122,0.0,0
2.8105,0.0,0.0705,0.1119,0.2477,0.0,0.0,0
5.2505,0.0631,0.1427,0.0525,0.1649,0.3739,0.0851,0
7.6299,0.0004,0.0113,0.2079,0.2038,5.4446,0.0338,0
28.0,0.2967,0.1207,0.6408,0.5035,18.6591,0.5412,1
0.0,0.1283,0.1441,0.17,0.1473,0.0,0.1311,0
12.0,0.0989,0.0235,0.2074,0.1344,4.5743,0.1127,0
6.7983,0.126,0.1332,0.1461,0.189,2.8805,0.0,0
10.1798,0.0802,0.0915,0.2278,0.1165,2.9393,0.0482,0
22.0,0.2367,0.1117,0.1459,0.1771,1.8133,0.2,1
28.0,0.3228,0.0783,0.38,0.6396,15.1255,0.3144,1
5.9505,0.0534,0.1103,0.0753,0.2423,5.0123,0.0572,0
10.1355,0.3699,0.0947,0.1978,0.1311,2.6789,0.1615,1
1.5613,0.0688,0.194,0.2679,0.05,0.1972,0.0,0
8.2927,0.0626,0.1144,0.0754,0.2281,3.8179,0.1666,0
14.1626,0.2238,0.1637,0.0791,0.0999,4.1809,0.1826,1
5.562,0.0618,0.1376,0.2051,0.138,1.2333,0.032,0
15.7604,0.251,0.05,0.124,0.0941,3.1212,0.1875,1
3.1861,0.0525,0.0553,0.2349,0.1894,6.4108,0.0621,0
10.0947,0.0621,0.0506,0.4285,0.38,22.2653,0.2,1
8.5918,0.2656,0.1722,0.2933,0.1224,1.7777,0.2323,1
10.1298,0.0988,0.148,0.1459,0.1975,5.4635,0.0575,0
2.8803,0.0617,0.1118,0.1228,0.2201,4.4164,0.0431,0
23.3841,0.1862,0.0804,0.2055,0.1991,5.9828,0.2,1
13.4258,0.2539,0.1483,0.1661,0.2522,2.778,0.156,1
28.0,0.2723,0.1381,0.4722,0.5335,20.1959,0.247,1
14.7177,0.22,0.0686,0.1578,0.1437,5.4122,0.2589,1
2.7158,0.0,0.1035,0.145,0.2615,1.5137,0.0742,0
28.0,0.3115,0.1237,0.6697,0.38,13.46,0.328,1
8.6546,0.0481,0.0644,0.2979,0.1668,6.1072,0.0679,0
8.2071,0.098,0.0947,0.1879,0.1186,0.3287,0.034,0
11.5302,0.0567,0.0505,0.1579,0.1689,6.7999,0.0625,0
14.8492,0.1261,0.0603,0.4737,0.5788,21.2392,0.2734,1
7.0437,0.0408,0.0122,0.2746,0.0767,7.0753,0.0444,0
35.5621,0.2879,0.1362,0.535,0.5329,13.6634,0.3708,1
22.0,0.2181,0.0794,0.226,0.1083,4.1299,0.2,1
1.1711,0.0,0.1044,0.7636,0.5495,12.0,0.317,1
28.0,0.4167,0.0084,0.7378,0.569,22.6737,0.2661,1
5.7477,0.1084,0.0753,0.4942,0.38,20.3911,0.3904,1
0.9899,0.2288,0.1641,0.1374,0.2723,5.4803,0.2034,1
4.5309,0.0,0.1518,0.228,0.0934,1.3524,0.0301,0
28.0,0.2536,0.0407,0.7553,0.6752,16.6739,0.3562,1
3.0622,0.0922,0.1008,0.1764,0.1311,3.2283,0.0918,0
10.6188,0.1257,0.0948,0.5601,0.5259,23.9472,0.2,1
5.3212,0.0206,0.1094,0.1404,0.0864,1.5952,0.0074,0
28.0,0.3903,0.0654,0.5591,0.5092,15.3214,0.3722,1
4.9106,0.0,0.1585,0.1853,0.1611,2.1189,0.0411,0
0.2405,0.0,0.153,0.0728,0.0985,8.1302,0.0755,0
23.0879,0.1,0.0477,0.1787,0.2153,5.6914,0.2709,1
4.15,0.0868,0.0655,0.38,0.4707,16.2762,0.4189,1
37.3062,0.2557,0.136,0.4987,0.5185,22.2469,0.2,1
2.061,0.0886,0.1866,0.2496,0.324,0.0,0.0499,0
2.5783,0.0406,0.1171,0.3038,0.2429,8.524,0.0254,0
22.0,0.1774,0.0769,0.224,0.05,5.8115,0.2,1
31.246,0.22,0.0954,0.7836,0.38,12.0,0.3254,1
8.8616,0.0606,0.0937,0.2153,0.2123,3.5997,0.0474,0
12.5276,0.22,0.022,0.1684,0.1272,1.1712,0.1617,1
4.1589,0.0,0.1994,0.1542,0.1439,4.3935,0.0,0
28.0,0.2758,0.0871,0.5516,0.38,14.8457,0.5401,1
7.9347,0.0129,0.0917,0.1898,0.1115,2.3104,0.043,0
5.4106,0.0,0.1425,0.0683,0.2485,1.6118,0.0875,0
12.0,0.011,0.118,0.1773,0.1338,0.806,0.0855,0
9.6685,0.2424,0.1768,0.1291,0.2061,2.6565,0.2512,1
1.9043,0.2779,0.1369,0.1897,0.1642,3.3955,0.1858,1
40.3935,0.3654,0.0984,0.6162,0.5745,12.0,0.4219,1
22.0,0.1,0.0454,0.3084,0.05,5.7231,0.2,1
11.4635,0.0197,0.1215,0.1816,0.123,0.0,0.0062,0
22.0,0.1743,0.07,0.245,0.2104,3.7865,0.2,1
5.6531,0.0636,0.1219,0.05,0.35,3.2323,0.0284,0
8.3459,0.2469,0.1342,0.1751,0.2177,7.8874,0.0571,1
32.4259,0.1209,0.0743,0.2162,0.1709,0.3998,0.2316,1
7.9974,0.031,0.1285,0.197,0.1047,1.5075,0.0,0
22.0,0.2194,0.0734,0.2286,0.1536,2.8535,0.2,1
14.9044,0.3978,0.129,0.1903,0.2398,6.301,0.1183,1
0.052,0.0828,0.1197,0.1577,0.134,1.8621,0.066,0
5.7121,0.0845,0.0974,0.1697,0.1567,7.7232,0.061,0
5.9766,0.0609,0.0963,0.2251,0.09,3.7379,0.0616,0
10.1131,0.0414,0.1294,0.6489,0.5899,15.2572,0.2,1
2.8992,0.0485,0.1054,0.2642,0.1672,0.4528,0.0659,0
4.2266,0.051,0.1769,0.1302,0.1784,4.4279,0.0108,0
13.6842,0.22,0.1443,0.1326,0.1318,3.1996,0.3224,1
7.6014,0.2401,0.1186,0.1298,0.1858,3.4738,0.1511,1
27.5708,0.2578,0.1363,0.2316,0.2469,5.9201,0.2538,1
10.8675,0.0994,0.1525,0.1646,0.0875,4.6867,0.0276,0
2.6131,0.1077,0.13,0.3258,0.2552,1.6118,0.0,0
47.6899,0.3005,0.047,0.38,0.6638,12.8697,0.2732,1
28.0,0.3295,0.0758,0.5216,0.5707,15.8365,0.4862,1
5.8688,0.0012,0.0483,0.3427,0.1872,3.5878,0.0,0
15.6998,0.1901,0.1582,0.7133,0.8198,20.684,0.2,1
34.8084,0.22,0.1064,0.6644,0.4557,12.0,0.4191,1
4.2133,0.0284,0.0776,0.1404,0.2794,4.6727,0.0414,0
53.5055,0.3072,0.1291,0.5496,0.4966,12.0,0.3575,1
0.0737,0.0166,0.0974,0.2185,0.2455,1.8231,0.075,0
8.5765,0.0478,0.0141,0.6431,0.6324,12.0,0.2573,1
3.0024,0.0605,0.0939,0.2426,0.2985,5.3893,0.0737,0
1.7104,0.0488,0.0678,0.0866,0.1477,5.0139,0.0279,0
6.7774,0.1018,0.0113,0.1031,0.1626,5.0648,0.0504,0
10.8041,0.2694,0.1245,0.052,0.2121,5.8,0.1194,1
26.2419,0.2267,0.0819,0.1918,0.2119,5.3704,0.2429,1
6.2341,0.0,0.1124,0.4948,0.5782,12.0,0.2156,1
43.5236,0.2419,0.0951,0.4643,0.6316,12.0,0.3567,1
44.8373,0.3555,0.0889,0.4443,0.6196,25.7624,0.278,1
24.2773,0.1998,0.087,0.1317,0.174,9.2204,0.2535,1
28.8574,0.233,0.1059,0.7043,0.6216,23.568,0.3488,1
2.3051,0.004,0.1878,0.1942,0.1811,2.3189,0.0753,0
6.2496,0.0585,0.0517,0.1695,0.0966,3.1847,0.1281,0
7.9062,0.0319,0.1496,0.1859,0.1184,4.1009,0.0,0
4.4664,0.024,0.0395,0.1321,0.2758,5.3898,0.0475,0
3.7227,0.0422,0.1502,0.2251,0.1006,0.2806,0.0505,0
15.5265,0.1067,0.0726,0.38,0.4923,16.0503,0.2798,1
12.0,0.0454,0.114,0.2271,0.1571,0.0,0.0484,0
10.0462,0.1257,0.0722,0.3939,0.5732,30.4532,0.3053,1
9.7902,0.0132,0.1426,0.1449,0.2157,4.5018,0.0509,0
2.7186,0.0924,0.1838,0.2301,0.132,2.1835,0.0828,0
3.0739,0.0153,0.0592,0.1755,0.19,5.3573,0.0058,0
23.6995,0.1877,0.0853,0.3199,0.2525,7.8211,0.4076,1
9.3714,0.0532,0.1383,0.38,0.4372,12.0,0.2203,1
0.0,0.0601,0.0547,0.1197,0.2178,4.6071,0.0703,0
1.2819,0.0243,0.0308,0.207,0.3108,5.4133,0.0598,0
22.0,0.2205,0.0623,0.1158,0.2401,4.6266,0.2,1
22.3301,0.2344,0.1131,0.2892,0.2192,4.448,0.2,1
11.1437,0.0799,0.0969,0.2014,0.1225,5.9278,0.0612,0
28.0,0.2705,0.0381,0.5148,0.5907,16.3676,0.275,1
6.6834,0.2639,0.1296,0.2246,0.1726,5.837,0.0965,1
30.3491,0.2687,0.0999,0.7011,0.6137,15.748,0.4063,1
3.4485,0.0714,0.0731,0.1343,0.09,3.1114,0.0,0
3.2934,0.031,0.1256,0.2297,0.1724,3.1976,0.0,0
12.9024,0.2823,0.069,0.2382,0.089,5.7922,0.1027,1
0.0357,0.0451,0.1168,0.1242,0.266,1.3042,0.0403,0
28.5592,0.2604,0.1422,0.3847,0.7111,19.9773,0.4194,1
5.0645,0.0886,0.0881,0.0975,0.1707,5.3688,0.035,0
8.0018,0.0023,0.1171,0.2172,0.0852,3.9006,0.0097,0
8.3903,0.0,0.1304,0.1937,0.1865,4.5199,0.0361,0
14.7403,0.0221,0.1237,0.4161,0.5057,18.8086,0.3603,1
13.0227,0.0903,0.1248,0.4837,0.6242,19.5217,0.3313,1
7.6563,0.0221,0.0383,0.35,0.1461,5.8023,0.1208,0
10.4847,0.2655,0.1195,0.1315,0.127,4.3342,0.2094,1
0.3407,0.0359,0.1081,0.2214,0.106,3.5631,0.0626,0
22.0,0.1165,0.0275,0.1998,0.1083,4.8537,0.3682,1
0.8144,0.0,0.1043,0.2037,0.1505,4.3342,0.099,0
17.5432,0.3997,0.0828,0.1895,0.1245,5.3926,0.1512,1
6.4684,0.0161,0.1303,0.2236,0.1937,2.8719,0.0961,0
0.6211,0.0508,0.1133,0.1564,0.2589,8.1934,0.0746,0
6.0639,0.0943,0.1435,0.7147,0.5317,16.4244,0.237,1
2.4854,0.0888,0.1272,0.1407,0.0981,1.3734,0.0744,0
22.0,0.2585,0.0666,0.1242,0.1753,4.7342,0.2,1
5.5073,0.0733,0.1299,0.4773,0.4259,24.037,0.2958,1
7.8339,0.0532,0.0928,0.5948,0.6986,15.432,0.35,1
10.6555,0.2947,0.082,0.1927,0.1764,2.0812,0.2216,1
0.7034,0.0877,0.1135,0.1094,0.1372,0.1609,0.0,0
22.0,0.1089,0.0406,0.2094,0.1555,4.0681,0.2502,1
22.3961,0.1629,0.0291,0.0822,0.317,4.4895,0.3952,1
47.0233,0.22,0.0462,0.7863,0.422,12.0,0.3464,1
28.0,0.3558,0.1462,0.5505,0.6393,18.7591,0.3097,1
5.5965,0.0436,0.0873,0.1386,0.2647,4.4803,0.0049,0
3.0253,0.1174,0.1101,0.4274,0.38,15.4261,0.2656,1
6.7642,0.0238,0.0776,0.2479,0.1367,0.0,0.0592,0
10.5211,0.0133,0.0662,0.2413,0.2614,3.6519,0.0818,0
9.7745,0.1032,0.1228,0.2229,0.0765,0.0488,0.0623,0
9.2458,0.0304,0.0191,0.2016,0.2806,6.5846,0.0196,0
25.0662,0.2483,0.086,0.0984,0.1823,9.5126,0.3421,1
0.0,0.0287,0.1068,0.1588,0.0614,0.0,0.1039,0
3.4384,0.0622,0.1142,0.1681,0.2744,4.1954,0.1106,0
28.0,0.2818,0.0465,0.5918,0.8156,24.0268,0.4878,1
4.833,0.0193,0.0551,0.1826,0.133,0.0,0.0598,0
22.0,0.1,0.1203,0.1656,0.1523,6.436,0.2186,1
10.1523,0.2375,0.1144,0.1711,0.1462,0.0,0.1966,1
10.3496,0.0539,0.086,0.2252,0.1786,0.0,0.0842,0
2.249,0.0305,0.0688,0.1703,0.2675,0.0,0.0549,0
5.689,0.0,0.0917,0.2336,0.2372,2.2227,0.0497,0
8.7586,0.0481,0.1128,0.478,0.6076,20.5601,0.2917,1
2.3619,0.0719,0.0834,0.1825,0.2107,2.8969,0.0637,0
0.0,0.0295,0.1286,0.0541,0.2405,1.3421,0.1529,0
8.4394,0.0118,0.0936,0.2642,0.2032,0.5324,0.0301,0
22.3239,0.1698,0.0969,0.083,0.2412,4.134,0.2,1
28.0,0.3597,0.129,0.4582,0.5774,15.5155,0.3863,1
13.6031,0.3695,0.0486,0.097,0.1247,7.2787,0.1428,1
1.4576,0.0358,0.1169,0.0692,0.1268,0.0,0.0473,0
34.063,0.2585,0.1109,0.5153,0.5346,22.1265,0.4008,1
7.6631,0.3578,0.131,0.1633,0.1537,1.8832,0.1311,1
6.36,0.0738,0.1203,0.0662,0.05,0.0,0.0101,0
7.3727,0.0,0.1063,0.05,0.2452,0.0,0.144,0
9.0031,0.032,0.0574,0.2835,0.0545,6.3356,0.0365,0
7.1844,0.0461,0.0563,0.2446,0.2774,3.4778,0.059,0
30.4157,0.1352,0.121,0.1273,0.2257,11.0,0.2,1
8.7334,0.0,0.068,0.1872,0.0929,6.9354,0.0355,0
22.0,0.2316,0.0952,0.1536,0.1051,7.0633,0.2228,1
5.622,0.0,0.094,0.1351,0.2641,2.2083,0.0317,0
7.2979,0.0956,0.1125,0.1238,0.0705,0.9012,0.0976,0
26.6905,0.2775,0.0508,0.0871,0.2176,2.1354,0.2217,1
10.6461,0.3249,0.0882,0.1281,0.2532,8.7804,0.1568,1
36.4265,0.3882,0.0899,0.4724,0.4803,19.7743,0.44,1
4.3502,0.0201,0.0867,0.3003,0.2306,0.1785,0.0515,0
3.1415,0.0343,0.0427,0.1824,0.1104,6.2103,0.0774,0
12.2374,0.2774,0.0208,0.2123,0.1514,2.4829,0.1759,1
28.6723,0.22,0.144,0.8194,0.38,17.2542,0.4977,1
4.8652,0.0377,0.112,0.1662,0.0734,2.9771,0.055,0
12.7614,0.0862,0.1476,0.4314,0.4305,17.4529,0.2,1
10.9483,0.0828,0.055,0.7275,0.419,17.5509,0.3221,1
7.4902,0.22,0.0883,0.1408,0.2319,4.9188,0.1053,1
4.8358,0.0515,0.1229,0.1798,0.2644,1.1989,0.0324,0
7.1409,0.0169,0.0686,0.1124,0.2398,0.1146,0.0366,0
6.5534,0.1145,0.1475,0.1334,0.1098,0.0,0.1607,0
3.2951,0.0585,0.0451,0.0908,0.1619,4.4262,0.0896,0
1.5844,0.0,0.1501,0.1473,0.1615,0.0,0.007,0
7.6549,0.3743,0.0874,0.2168,0.2016,0.2073,0.2466,1
36.6299,0.3619,0.0604,0.6485,0.6993,12.0,0.3306,1
4.1294,0.0345,0.0412,0.5076,0.38,16.8352,0.3898,1
31.6349,0.1782,0.1324,0.3057,0.1491,9.0064,0.2333,1
33.4125,0.22,0.079,0.7346,0.6549,12.0418,0.4662,1
10.344,0.0568,0.0915,0.5501,0.57,22.2308,0.2656,1
2.363,0.0653,0.1234,0.1554,0.2383,2.3414,0.0732,0
4.6107,0.0487,0.1116,0.2239,0.2412,5.5391,0.0329,0
6.4286,0.1357,0.1321,0.5633,0.4681,14.0113,0.2,1
36.6961,0.1933,0.1175,0.1984,0.1996,9.2595,0.2931,1
3.0314,0.0305,0.0801,0.35,0.1823,5.6445,0.0614,0
28.0,0.2644,0.1119,0.6207,0.38,17.1858,0.5077,1
23.9286,0.2258,0.0194,0.1721,0.2729,7.0627,0.2,1
28.0,0.3352,0.1368,0.4581,0.4012,12.0,0.2,1
6.5051,0.025,0.091,0.1293,0.05,4.3922,0.057,0
11.947,0.0379,0.1008,0.4081,0.4973,19.6437,0.2,1
22.0,0.2002,0.0877,0.2765,0.1913,2.5014,0.248,1
0.0,0.1182,0.1415,0.0628,0.2295,0.0,0.0,0
9.3752,0.2466,0.0652,0.2304,0.2121,5.3391,0.1285,1
23.399,0.2129,0.0526,0.16,0.1413,4.5795,0.2525,1
22.529,0.2763,0.2,0.2073,0.2855,6.5162,0.2,1
8.4052,0.294,0.0791,0.2483,0.2127,4.9772,0.1289,1
12.7522,0.016,0.09,0.5197,0.5228,15.777,0.3583,1
10.6604,0.0255,0.2,0.4001,0.3837,17.772,0.2282,1
24.5721,0.1296,0.1139,0.1005,0.2212,5.0242,0.2,1
6.0152,0.3839,0.0906,0.1999,0.2019,2.7082,0.0059,1
0.0,0.0121,0.0265,0.0765,0.0862,7.16,0.0459,0
7.4815,0.0005,0.1308,0.1276,0.156,0.2381,0.0406,0
28.0,0.3184,0.0685,0.5905,0.7143,26.6276,0.4453,1
29.6978,0.206,0.1161,0.2778,0.2165,5.9731,0.3419,1
4.5991,0.0724,0.1909,0.227,0.2416,0.0,0.0287,0
5.6365,0.028,0.1029,0.2469,0.2916,0.0,0.096,0
4.8404,0.0186,0.0888,0.2024,0.1543,1.0336,0.0421,0
0.0,0.0117,0.0944,0.3467,0.1625,2.0039,0.0717,0
0.0,0.0699,0.1538,0.05,0.05,6.3648,0.0168,0
2.9372,0.0436,0.1511,0.172,0.2154,0.6873,0.0,0
7.7364,0.0671,0.1188,0.2931,0.1646,1.6186,0.0,0
12.0,0.024,0.1103,0.179,0.2714,3.7096,0.0,0
3.97,0.22,0.1456,0.2011,0.1281,2.991,0.1517,1
12.0,0.0,0.1318,0.0795,0.1719,5.1491,0.07,0
5.8426,0.0687,0.146,0.1298,0.1056,0.6538,0.0866,0
7.2669,0.0173,0.0835,0.0691,0.1141,4.8835,0.0699,0
5.8247,0.0746,0.0667,0.1829,0.1374,2.7933,0.0,0
31.0489,0.3807,0.0791,0.7295,0.5803,19.2923,0.51,1
3.027,0.0417,0.1719,0.1342,0.1768,2.0957,0.0508,0
7.623,0.0968,0.0681,0.4345,0.4528,12.6495,0.3897,1
37.484,0.3116,0.0819,0.7879,0.6421,23.004,0.3642,1
0.0,0.0706,0.0865,0.2259,0.0875,2.9187,0.0292,0
0.6328,0.0163,0.1776,0.1975,0.1898,2.9243,0.0769,0
8.0531,0.0275,0.0888,0.0862,0.205,1.5188,0.0,0
15.3653,0.22,0.0645,0.113,0.2325,4.4024,0.0131,1
2.0232,0.0077,0.1465,0.0837,0.0994,2.4288,0.0162,0
0.0,0.1178,0.0651,0.1118,0.2319,2.4891,0.1011,0
